screen_name;text;Labeling;location
iwamayapada;Ada Nama Ridwan Kamil, Inilah Penerima Anugerah TIMES Indonesia 2020 Provinsi Jawa Barat https://t.co/hcqC0gsJdR;Negative;Bdg
hudattamini;@narkosun @naibaragas @jokowi Pak Ridwan Kamil sampe terperangah dan bengong melihat seorang anak perempuan yg begitu histeris memeluk Jokowi..... Tdk ada rekayasa dan semua terjadi spontanitas..... Itu tetlihat dari bahasa tubuh si anak dan ibu si anak yg memvideokan.... Amazing <U+0001F44D>;Negative;.,
SewangGunawan;Soal CAPRES 2024, Kalo disuruh milih mana yg lebih Pantas antara Puan Maharani, Ganjar Pranowo, Ridwan Kamil dan Gibran Raka, maka sy berpendapat Gibran Rakabuming yg lebih hebat.. beliau pasti mantap dari Pak Jokowi.. https://t.co/eTvhmX8ens;Negative;
Metaliscv;@RD_4WR1212 @alex_hunter146 @ridwankamil @aniesbaswedan Mendukung kang Emil mah ga sampai nyebar hoax RK terafiliasi dengan kadrun lah dengan hoax dikawal fpi lah mendukung HTI lah .Kalau ya Ridwan Kamil mau sowan ya langsung sowan bukannya cuman statement tanya aja Habib Lutfi;Negative;Bandung Atuh kehed..
Metaliscv;@Suhadi33265843 @GrandLight88 @174nd0 @TeddyGusnaidi @ridwankamil Kan saya bilang jangan cuman follow akun ini cari akun yang lebih objektif masalah Ridwan Kamil dikawal Fpi aja hoax kan ternyata https://t.co/x99VvJEza8;Negative;Bandung Atuh kehed..
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Kan saya udah jawab hoax karena nominalnya bukan 1.5M baca yang betul aslinya disini https://t.co/PaTC9yR6JU;Negative;Bandung Atuh kehed..
Metaliscv;@alex_hunter146 @RD_4WR1212 @ridwankamil Saya tanya yang Ridwan Kamil dikawal Fpi itu hoax atau bukan?Udah baca isinya?;Negative;Bandung Atuh kehed..
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Kok yg gitu pansos?Otaknya dimana <U+0001F604>Buat jadi pembeda sama kalian yg bukan warga Jabar bilang Opportunis lah , bunglonlah,pendukung Fpi padahal nyatanya kalian itu tidak tahu menahu sama sekali tentang Ridwan Kamil.Cukup warganya yg tahu atau yg berakal sehat kinerjanya yg tahu;Negative;Bandung Atuh kehed..
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Membahas keduanya karena ini Akun Teddy sedang bahas RK yang salah dimana?Yang salah kalau saya malah melenceng bahas Fadly zonk,Prabowo,Wan Abud <U+0001F604>FPI yang jelas tidak ada hubungan sama sekali dengan Ridwan Kamil jelas kok.RK itu dari lahir NU dan saya bukan penjilat kaya Teddy https://t.co/Sg4KTkrTOi;Negative;Bandung Atuh kehed..
Metaliscv;@Suhadi33265843 @GrandLight88 @174nd0 @TeddyGusnaidi @ridwankamil Terus masalah Ridwan Kamil mau sowan dan Ridwan Kamil dikawal Fpi itu jadi hoax atau asli jadinya?<U+0001F604>;Negative;Bandung Atuh kehed..
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Cukup Gambar aja pak yah karena ga ada historynya Ridwan Kamil mendukung Rizik atau Fpi daridulu kalau mau sowan ga banyak lama langsung ke sini yang ada https://t.co/lkwNwT9tmy;Negative;Bandung Atuh kehed..
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Lah ini juga berlaku buat pendukung Jokowi kaya kalian kalau g sanggup bermedsos g usah fitnah sana sini kaya kadrun<U+0001F604>Yg pansos siapa?Ridwan Kamil gaperlu pansos kaya kamu atau teddy Gusnaidi udah punya nama dari sebelum jadi Walikota juga,kasihan argumentnya malah seakan g ngaca;Negative;Bandung Atuh kehed..
Metaliscv;"@Suhadi33265843 @GrandLight88 @174nd0 @TeddyGusnaidi @ridwankamil Baca lebih jelas bro ini jawaban normative ""“Kepada siapapun kita wajib bersilaturahmi, ada rencana atau tidak ada rencana, belum saya putuskan,” ujar Ridwan Kamil, ketika ditemui di Lembang, pada Rabu 11 November 2020, kalau pemimpin jawabnya ""ngapain ""justru pendukung Fpi baper";Negative;Bandung Atuh kehed..
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Faktanya ga ada Ridwan Kamil ketemu fpi atau Hrs jadi jangan bikin opini tersendiri tanpa bukti <U+0001F60A>;Negative;Bandung Atuh kehed..
Metaliscv;@RD_4WR1212 @alex_hunter146 @ridwankamil @aniesbaswedan Emang yakin 2024 umur kalian masih ada?Kalian semua itu ingin membusukkan nama Ridwan Kamil biar Ganjar naik sama halnnya kaya pendukung Wan abud membusukkan nama Ridwan Kamil biar Anies naik.Cebong-kadrun beda kualitas?Saya rasa sama aja sama sama penghasut dan pengadu domba<U+0001F604>;Negative;Bandung Atuh kehed..
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Yang ke petamburan itu Gubernur Jakarta bukan Jabar jangan ngehoax pak yah cape saya meluruskan hoax ke petamburan dan dikawal Fpi <U+0001F604>https://t.co/PaTC9yR6JU;Negative;Bandung Atuh kehed..
Metaliscv;@Suhadi33265843 @GrandLight88 @174nd0 @TeddyGusnaidi @ridwankamil Baca itu isi bukan judul statement mbah maruf sama kaya Ridwan Kamil bukannya kaya Wan Abud langsung sowan meluncur,Kamu tidak kenal RK.Saya dekat dengan beliau dan tahu dari awal kalau RK itu tidak mendukung Fpi dari zaman sebelum walikota juga <U+0001F604>;Negative;Bandung Atuh kehed..
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Kadrun itu emang kerjaannya fitnah dari zaman pilgub Jabar pilpres makanya alasan gue asalnya mau Golput malah milih Jokowi eh ternyata sekarang ebong menerapkan hal yang sama sampai ada fitnah Ridwan Kamil pelopor Radikal kalau ada 2024 anies vs ganjar udah dipastikan Golput<U+0001F604>;Negative;Bandung Atuh kehed..
Metaliscv;@NogoSosroAsli @Kematia78104047 @Mun4fikunn Salah, pada awal pencalonan Pilgub beliau sudah ke Pks Gerindra duluan tapi Pks memberi syarat harus jadi kader Pks sedangkan ibu beliau ga mau Ridwan Kamil jadi kader partaimanapun sampai sekarang jadi menerima usungan nasdem yg memberikan dukungan dgn syarat kampanyekan Jokowi;Negative;Bandung Atuh kehed..
Metaliscv;@FerryawanRusli @ridwankamil https://t.co/x99VvJEza8 contoh ini hoax dari okeZone masih aja kalian up Seenaknya padahal Okezone aja udah rubah judul dan minta maaf, Ridwan Kamil ngapain dikawal Fpi punya pengawal sendiri dicap pelopor radikal lah padahal radikalisme itu tumbuh subur dari Zaman pak Aher <U+0001F604>;Negative;Bandung Atuh kehed..
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil laporkan dong kalau emang mengejek?Fitnahan kalian lebih kejam sampai ada Ridwan Kamil pelopor Radikalisme lah mendukung Fpi lah ,tuh yang comen menjelekkan RK lebih parah keren emang kalian cebong kadrun juara dalam  pembusukkan nama baik orang <U+0001F604>;Negative;Bandung Atuh kehed..
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Males ah ditanya lagi nih saya sekalian luruskan mengenai hoax Ridwan Kamil dikawal Fpi https://t.co/x99VvJEza8 biar mata kalian melek<U+0001F603>;Negative;Bandung Atuh kehed..
Metaliscv;@FerryawanRusli @ridwankamil Ga perlu memposisikan diri di kubu Cebong atau Kadrun biar berakal sehat , oleh Kadrun disebut RK itu sekolam oleh Cebong disebut Kadrun artinya apa?RK itu tidak diposisi manapun, lebih Tabayyun lagi makanya sejatinya Ridwan Kamil itu tidak mendukung Fpi sama sekali daridulu https://t.co/lgGVfDFC2Y;Negative;Bandung Atuh kehed..
Metaliscv;"@alex_hunter146 @RD_4WR1212 @ridwankamil Emil, yang menggunakan kemeja putih dilapisi rompi berwarna biru gelap langsung menuju Gedung Ditreskrimum.
Sementara, 2 anggota FPI yang diduga sebagai penyelenggara kegiatan di Megamendung itu juga hadir sesaat sebelum Ridwan Kamil hadir.
Baca isinya jangan judulnya";Negative;Bandung Atuh kehed..
Metaliscv;"@NogoSosroAsli @Mun4fikunn @Kematia78104047 Tinggal cari ada ga pertemuan Ridwan Kamil dengan fpi atau imam jumbo yang ada juga malah "" Jokowi ikutan reuni 212 pas 2016 "" Anies sowan ke rizik "" <U+0001F604>";Negative;Bandung Atuh kehed..
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Kalau masalah Ridwan Kamil beda bukan karena pandangan politik disini tapi  berusaha adil menempatkan sesuatu pada tempatnya kalau dirasa salah ya dikritisi kalau benar pasti didukung , murninya Fpi itu daridulu tidak didukung oleh Ridwan Kamil;Negative;Bandung Atuh kehed..
Metaliscv;@FerryawanRusli @ridwankamil Malah yang ada Ridwan Kamil sowan dan discuss terus dengan Habib Lutfi https://t.co/aZKaWivb2b;Negative;Bandung Atuh kehed..
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Bukti ini ada kok mengingkari?<U+0001F604>Teddy ini sama kaya Wan Abud sifatnya dulunya kontra malah menjilat , nah sedangkan Ridwan Kamil dulu dukung Prabowo tidak pernah menghina pak Jokowi dan juga sekarang sama sebaliknya beda dengan Wan Abud https://t.co/O93eNA22Xw;Negative;Bandung Atuh kehed..
demokrasicoid;Ridwan Kamil Perpanjang PSBB Bodebek hingga 20 Januari 2021 - Follow @demokrasicoid  https://t.co/hNmCCkcfck;Negative;Indonesia
suluhmediaOL;Ridwan Kamil Hadiahi Istrinya Motor Klasik di Ulang Tahun Pernikahan https://t.co/wsIMwJdIpc;Negative;Semarang, Jawa Tengah
farrelprnz;@saekhanuri pak ridwan kamil <U+0001F62D>;Negative;bgr-jkt
IvanBoediman;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/zJez1cWPm1;Negative;Malang, Indonesia
IvanBoediman;FPI Dibubarkan, Ridwan Kamil Turut Bersuara: Indonesia Butuh Kedamaian, Butuh Ketaatan https://t.co/aVCpfIBKAw;Negative;Malang, Indonesia
IvanBoediman;"Berada di Gudang Biofarma, Ridwan Kamil Jamin Pengamanan Vaksin Covid-19 Asal China, Sinovac

https://t.co/nxPPNfmtfF";Negative;Malang, Indonesia
RETHA_Monicaa;"Bingung sm si akang Ridwan Kamil,,,, 

Ibarat pepatah pagi tempe, sore kedelai <U+0001F605> https://t.co/eqWUDQYyrL";Negative;Tangerang, Banten
adzdzhry;@lovesnvine @5ecretNumber Yang kedua sama yang ketiga mirip ridwan kamil<U+0001F62D>;Negative;
NvrSandie;"Sule       X      Ridwan Kamil
              <U+0001F91D> https://t.co/9qhQvib30L";Negative;Kiamat Sudah Dekat
elangbc;@ClickBandung dimana gubernur Ridwan Kamil katanya tegas sama yg berkerumun;Negative;P <U+0001D566> <U+0001D55D> <U+0001D560> <U+0001D567> <U+0001D556> <U+0001D563> 
Mun4fikunn;"@Metaliscv @NogoSosroAsli @Kematia78104047 Ini hoax bukan..? 

https://t.co/EOskOhkbir";Negative;Indonesia
didithardworker;@adearmando1 Ridwan Kamil dan PSI https://t.co/g3qBJI1mij;Negative;
henhenbud;@istirahatsiang Gue kira ridwan kamil <U+0001F62D>;Negative;
epsilonwae;Pak Ridwan Kamil mirip Om Hao sobat javanica;Negative;Semesta
otosia;24 Tahun Pernikahan, Ridwan Kamil Beri Kado Kawasaki W175 Custom untuk Atalia Praratya: Ridwan Kamil memberikan hadiah sepeda motor custom berbasis kawasaki W175. Hadiah itu diberikan untuk peringatan 24 tahun pernikahannya dengan istrinya, Atalia… https://t.co/fmf7P5qzTC https://t.co/KF7j9yObRa;Negative;Jakarta, Indonesia
GrandLight88;"@Metaliscv @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Oportunis. Bunglon, pendukung fpi itu semua kau sbg org yg sgt memahami Ridwan Kamil dan istrinya yg mengatakan nya.
<U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>";Negative;
GrandLight88;"@Metaliscv @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Emang gw ngomongin Ridwan Kamil ??

Tapi kalaupun mau bela RK gak ada salah nya. Cuma yg realistis saja bela2 nya.
Apa yg dilakukan RK gak mungkin gak bertujuan politis, 

Agar jgn dinilai munafik  spt tuduhan anda pd org lain

https://t.co/hbzLcgrhpM";Negative;
LyaVartan;Ngbatin pngen suami ky ridwan kamil, tp apa gw bisa sebaik kaya bu atalia ya <U+0001F614>;Negative;Cyber,Cruel World,my planet
cursedkidd;@pujakerangajibb krena ad ridwan kamil;Negative;Islamic Republic of Iran
JevonWicaksono;@tolakbigotnkri Ridwan Kamil sejak berpolitik kenapa begini amat yakk? Mending dia Arsitek aja dahh daripada main aman gara2 pengen silaturahmi FPI cc: @tolakbigotnkri;Negative;
NKRI__1;"https://t.co/CzMxIbptxJ

Peringati hari pernikahan ke-24, Ridwan Kamil berikan hadiah motor custom bergaya klasik untuk istrinya.";Negative;NKRI Bhinneka Tunggal Ika
NKRI__1;"https://t.co/CYW2QcnFrL

Gubernur Jabar Ridwan Kamil angkat bicara terkait keputusan pemerintah pusat atas pembubaran dan pelarangan aktivitas Front Pembela Islam (FPI).";Negative;NKRI Bhinneka Tunggal Ika
mediaasatu;Ridwan Kamil Perpanjang PSBB Bodebek hingga 20 Januari 2021 https://t.co/nseSzu0OdD;Negative;
DickyS8;"Menikahlah dengan lelaki, yang jika ada masalah, dia larinya ke toko membelikan wanitanya hadiah, bukan lari ke perempuan lain.

-Kang Ridwan Kamil";Negative;Jawa Tengah, Indonesia
RRIPrograma3;PSBB Proporsional di Bodebek Diperpanjang Ridwan Kamil https://t.co/aCKNHNyqZ2 via @rri.co.id;Negative;Jakarta Capital Region
Nataigama;Ridwan Kamil cenayang;Negative;Sumatera Barat Daya
RadioElshinta;"Ridwan Kamil perpanjang PSBB proporsional wilayah Bodebek
https://t.co/UJkuiCo4Pn https://t.co/b7dSWxCsI9";Negative;ÜT: -6.187385,106.733011
ElshintaDotcom;Ridwan Kamil perpanjang PSBB proporsional wilayah Bodebek https://t.co/nmyBkyw8ax;Negative;Indonesia
fideldapati;"@joentakriver Ini jejak monumen ridwan kamil saat jadi walikota.
Mesin parkir total nilai 84 milyar yg tak berguna. Serta banyak proyek lainnya yg tak berguna. https://t.co/GoLcTZDff7";Negative;bandung
MediaRakyat_;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 - https://t.co/pWjxXaJSXL https://t.co/sGiGK2Kned;Negative;Nusa Tenggara Timur, Indonesia
Ink_53;"Menikahlah dengan lelaki yang ketika ada masalah dia lari ke Toko membelikan istrinya hadiah bukan lari ke perempuan lain apalagi laki-laki lain

--- Ridwan Kamil

#gisel
#ridwankamil 
#quote
#nikah https://t.co/zQELZuUcHg";Negative;
Audindaau;@serenade007 @tanyainrl Heh ku kira itu pak Ridwan Kamil <U+0001F62D><U+0001F62D>;Negative;17 Years Old. Yours. Day6Btob
05panji2;"Akhirnya.. Jabar 1 bpk @ridwankamil menyatakan ketegasannya,, bhw keputusan Pembubaran fpi sah dan wajib diikuti dan diterapkan oleh semua pemimpin2 daerah Jabar yg dibawahnya sesuai keputusan Pemerintah Pusat.

Agar ada kedamaian. @PemprovJabar https://t.co/rwV6Y5UcuS https://t.co/q09iCj9YLy";Negative;
Kesvalif;@brainstormin9 Ridwan kamil;Negative;
esyalaladududu;"Jadi istrinya Pak Ridwan Kamil selalu ngakak kali ya dibecandain terus.
Guyonannya itu gimanaaa gitu.Nggak pernah ngebosenin <U+0001F642>";Negative;Kota Malang, Jawa Timur
tolakbigotnkri;Ridwan Kamil sosok pemimpin yang mau cari aman. <U+0001F92D><U+0001F92D><U+0001F61D><U+0001F61D> https://t.co/etyfp9N9S1;Negative;
mulanbilqis;"Karena hanya sanksi administratif, maka bisa langsung membuat yg baru meskipun dg konsep lama seperti yg dilarang. <U+0001F92D>
https://t.co/nNd8UXNMfl";Negative;twitter.com
kompasiana;Anies Paling Apes Dibanding Ganjar dan Ridwan Kamil, Fadli Zon Galau Tingkat Dewa https://t.co/y2j4H4hcp2;Negative;Indonesia
walkingput;@AAndryanto2 @ganjarpranowo Semangat pak ridwan kamil, abda diserang buzzerrp <U+0001F606>;Negative;South Jakarta
EdyIbni;@TeddyGusnaidi @ridwankamil Ridwan kamil wassalam 2024;Negative;
StandbehindTrue;"Akang urus COVID aja, biar Menkumham yg urus FPI.. Akang ga akan kuat...

Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian https://t.co/yJKbisSczQ";Negative;
tvOneNews;"Gubernur Jabar, Ridwan Kamil memperpanjang PSBB proprosional untuk Kota Bogor, Kabupaten Bogor, Kota Depok, Kota Bekasi, dan Kabupaten Bekasi (Bodebek) hingga 20 Januari 2021.
Baca selengkapnya di https://t.co/5ZApiqHGq2

Sumber: @vivacoid
------------------
#NewsOne #PSBBBodebek https://t.co/6b0epivAYV";Negative;Indonesia
mEiZARo;"Secara ideologi politik sih, mungkin gw lbh deket ke Partai Demokrat atau PAN

Kalo individu, mungkin Ridwan Kamil";Negative;<U+0001F1EE><U+0001F1E9>
happpyyyforus;Sambil menunggu pak Ridwan Kamil nyalonin jdi RI 1;Negative;
MrBonz17;@TeddyGusnaidi @ridwankamil Mantap kang Ridwan Kamil;Negative;
la_makkasau;@jpnncom Pak @ganjarpranowo cari pola lain pak... Jgn sama dengan Ridwan Kamil dan Anies... Kalau seandainya bapak mau nyalon Presiden kelak...;Negative;tanjung pinang & priok
ed_tirta;"Ridwan kamil gak akan komen soal fpi juga aanies &lt; rekan sejawat ? <U+0001F61C>";Negative;Jakarta Barat
ed_tirta;"Anies &amp; ridwan kamil &lt; dah menghianati fpi <U+0001F61C>. Ular kepala dua maklum";Negative;Jakarta Barat
cak_henry;"Hadeh @ridwankamil

https://t.co/c225WhSjyD

Gubernur Jabar Ridwan Kamil angkat bicara terkait keputusan pemerintah pusat atas pembubaran dan pelarangan aktivitas Front Pembela Islam (FPI).";Negative;DKI Jakarta, Indonesia
AkunBelumLama;"Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian

Gubernur IG https://t.co/Jx8FmktN41";Negative;Jawa Tengah, Indonesia
Knybo_Jr;@TeddyGusnaidi @ridwankamil Ridwan kamil bak laki2 Impoten menghadapi Ormas tsb di kamarnya sendiri.<U+0001F602><U+0001F602><U+0001F602>;Negative;DKI Jakarta, Indonesia
Farida_2putri;"@OmBrewoks3 @MbahJaroL @mohmahfudmd Dia malu om , nggak mungkin jawab. Abis di ""telanjangin"" ridwan kamil masalah statemen penjemputan..., eh tiba2 emosi trus bubarin FPI. <U+0001F600><U+0001F600>";Negative;Indonesia
Agung44019799;"@TeddyGusnaidi @ridwankamil Pak Ridwan Kamil Kurang Punya Sikap Tegas dan Jelas ""Bunglon""

Keputusan Beliau Sering Gampang Berubah Ketika Ada Tekanan";Negative;
DimasPermana817;"""Jadi kami imbau semua warga negara baik yang terafiliasi dengan FPI atau tidak untuk menaati surat SKB yang dikeluarkan pemerintah pusat. Indonesia butuh kedamaian, butuh ketaatan,"" - Kang Emil

<U+25CF> Kan adem.. <U+263A><U+263A>

https://t.co/r3OoueZPd7";Negative;
HyEvan1;"Bahhhh...kok bisa berubah seketika ya Bung @ridwankamil ? 

Udah mirip layangan yg talinya putus dong...tergantung kemana arah angin ya? Atau kek bunglon yg bisa berubah warna? 

https://t.co/gxvjxq2kCe";Negative;DKI Jakarta, Indonesia
gp_bambang;@HileudKeusik @RomiJaelani @Indrahe34769140 @lewnong @ridwankamil Tweet maneh Aya di akun Ridwan Kamil lamun mbung dibacotan maneh jempling Weh ditu.ey Naha maneh baperan ayeuna?baperan teriak baperan sehat maneh?<U+0001F600>;Negative;
gp_bambang;"@HileudKeusik @Indrahe34769140 @lewnong @ridwankamil Loba nu nanya manfaat ente naon keur jawa barat ?tinggal jawab ulah ngacapruk itu ieu.kinerja ridwan kamil itu baru 2 tahun masih berjenjang &amp; ada kemajuan , ku ente nu tidak memberikan saran solutif dihina(lainna kritik da hina hujatan maneh disebut kritik mah )guna teu?Henteu";Negative;
gp_bambang;@HileudKeusik @RomiJaelani @Indrahe34769140 @lewnong @ridwankamil Daripada saya musti percaya ke akun cebong-kadrun nu sok ditongkrongan ku maraneh mahluk demit yg bikin aura negatif mendingan urang mah ningali postingan ridwan kamil nu jelas memberikan manfaat keur wargana<U+0001F604>sedangkan maneh ngatweet didieu cuman provokasi faedahna naon?Eweh;Negative;
gp_bambang;@HileudKeusik @rustandi_hilman @RomiJaelani @Indrahe34769140 @lewnong @ridwankamil @Dennysiregar7 Maneh jigana sarua jiga FPI ngaraku Islam tapi bangsat Kabeh dititah sumpah demi Allah SWT ge teu bisa.Ya terus maneh comen di akun Ridwan Kamil wajar dicomenan negatif da maneh mah lain kritik tapi bacot luar biasa tidak bergunanya diajak panggihan langsung teu daek pecun maneh?;Negative;
IrfantoRodhi;Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020, Kalahkan Ridwan Kamil juga Ganjar Pranowo https://t.co/YUkTnUacA6;Negative;DKI Jakarta, Indonesia
simple_heart68;ULAR KEPALA DUA !!! https://t.co/gLvpTVdk3j;Negative;
maximilan_angel;"Ini baru maju cara berpikirnya, semoga bukan hanya lips service @ridwankamil 
https://t.co/YEs0Oodl9W";Negative;Belfast, PA
GrahaRaya_;@reese_one @kejO_Online Betul fase 3 di Indonesia kan sudah dilaksanakan saat gub Ridwan Kamil, forpimda dan lainnya jadi relawan uji vaksin di Bandung. https://t.co/ULApnvgock;Negative;Pondok Aren, Indonesia
junaidi_sambas;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/OfRZztS1F7;Negative;Kota Ternate
SemutMarah93;"Pak RK ini gak pernah yakin.. Jadinya sering berubah2 warna.

Latihan jadi oportunis <U+0001F92D>
https://t.co/IY9Skus9ga";Negative;
elbynz;"Yess!! jgn mau pilih pemimpin yg mencla mencle sperti Ridwan Kamil.
Gitu aja sih https://t.co/sLPnuJkcmM";Negative;Indonesia
AdelFauzan3;Warga Jabar Membuat Ridwan Kamil Terharu, Ada Hal Luar Biasa Ternyata https://t.co/ZoUBimhoPF;Negative;
RgwRudi;@geetracker Ridwan kamil = End !!!!;Negative;
NusantaraJaya16;@Mun4fikunn Ridwan Kamil Mencla mencle;Negative;
Relawananies;"Hasil riset Indonesia Indicator (I2) menyebutkan Gubernur DKI Jakarta Anies Baswedan merupakan gubernur termasyhur (terpegah) dan tervokal dalam isu Covid-19 baik di media massa maupun media sosial.

<U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>
https://t.co/3XgVbw6Etw https://t.co/KsAOOQayXe";Negative;DKI Jakarta
Ad1winat4;Untuk membangun perekonomian negara butuh kedamaian. Yang suka ribut dan bikin rusuh harus 'dikandangi' dulu. https://t.co/bXzb1GGjPb;Negative;Indonesia
Andrian98314937;""" BUNGLON "" 
CC @AnakKolong_

https://t.co/6UsP8AsWSl

Gubernur Jabar Ridwan Kamil angkat bicara terkait keputusan pemerintah pusat atas pembubaran dan pelarangan aktivitas Front Pembela Islam (FPI).";Negative;
Belok_dong;"Mental oportunis begini jgn dikasih kesempatan lagi deh..

Ga punya prinsip dan sikap yg jelas
 https://t.co/BSKCNf6ncU";Negative;DKI Jakarta
aewin86;"Kinerja yang sudah dicapai:
- Ridwan Kamil
- Anies Baswedan
- Ganjar Pranowo

kira-kira apa aja?";Negative;|MU|RealMadrid|LedZep|iwanFals
Bro_Zams;"Gubernur Jabar angkat bicara terkait pembubaran FPI, hidup di Indonesia harus mengikuti hukum
#NKRIJaya

https://t.co/eugbdeiWqn";Negative;
tommy_widianto;@Mun4fikunn “Kepada siapapun kita wajib bersilaturahmi, ada rencana atau tidak ada rencana, belum saya putuskan,” ujar Ridwan Kamil;Negative;
harychandra091;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/tKIfKMz8hu https://t.co/UnoGIORWgw;Negative;
Millenial_08;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/MM1w8WKX1l;Negative;kolong langit (akun ke 2)
Mdy_Asmara1701;"Mantul my Goodbener <U+0001F60E>
Fakta yg harus diterima!! <U+0001F60A>

Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020
https://t.co/K5tjqb8eOd";Negative;DKI Jakarta, Indonesia
GunawanAryaPutr;"gimana yg kemarin dipanggil ke polda jabar untuk diminta keterangan pake bawa bawa fpi juga y @ridwankamil

tp syukur alhamdulilah deh cepet sadar

Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian https://t.co/WYI6ixQktv";Negative;Medan,indonesia
AAndryanto2;"Maaf pak ridwan kamil.. 
Masa depanmu di 2024 sdh rusak di mata rakyat Indonesia. 
Rakyat sdh tau identitas bunglonmu. 
Beda kelas anda dgn bpk gub @ganjarpranowo . https://t.co/3zJgfMMMNN";Negative;Indonesia 
lili_siani;"Risma akan menjadi idola baru dalam politik nasional, akan menjadi perempuan yang memiliki elektabilitas tertinggi dan akan bersaing ketat dalam survei-survei kedepan dengan Ganjar, Prabowo, Anies dan Ridwan Kamil

https://t.co/A5C0FpXJS0";Negative;Jakarta
PANDHITADHYASA1;"... batal Silaturahmi ke "" Lord of Petamburan "" donk kang <U+0001F60E><U+0001F60E><U+0001F60E>

Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian https://t.co/A895YXFNro";Negative;
SahabatSaber;"Ciluk baa... Kemaren siapa yang mau sowan ke Petamburan.. hayooo... 
<U+0001F923><U+0001F923><U+0001F923>

Indonesia butuh kedamaian karena FPI terlarang sekarang..
RK https://t.co/HmaRaBuFEF";Negative;
donyahmadmunir;Pembangunan Gedung Creative Center ini merupakan program unggulan  dan mendapat bantuan keuangan dari Pemprov Jabar tahun anggaran 2020. Pemkab Sumedang sudah mengajukan lagi bantuan untuk tahun anggaran 2021 ke Pak Gubernur Ridwan Kamil untuk lanjutan Gedung Creative Center.;Negative;Sumedang Simpati
galajabar;Ridwan Kamil Terharu dengan Kepatuhan Warga Jabar yang Meminimalisir Mobilitas Malam Tahun Baru https://t.co/5xbN44GG4d;Negative;
galajabar;Malam Pergantian Tahun Berlalu, Ridwan Kamil Prihatin https://t.co/PYaTwICjwk;Negative;
sledingkai;@mandelnm00n huum, padahal kerasa baru kemarin pak ridwan kamil ke konser txt, ternyata udah 4 tahun lalu <U+0001F62D>;Negative;+62
Byzanti32901422;@geetracker Ini orang mau nya apa sih .. Ridwan Kamil ,dulu sy bangga padamu ,  bahkan sy berharap andalah calon pengganti Pak Dhe Jokowi , tapi skrng gk lagi , anda plin plan tergantung ke adaan ...;Negative;Kuta, Indonesia
koko_kru;"Sepakat Pak , Mulai Kembali ke jalur yang seharus nya ya Pak..<U+0001F44D>

https://t.co/RlnVX85Q8w";Negative;Batam - Singapura
yudisti_77;@DEQLZ1012 @Mun4fikunn Gk usah melebihi tuhan klo ngomong gw juga gk suka sama ridwan kamil sejak dia mau sowan ke rizik.. tp gk usah lo ngomong kaya bawa2 suku segala...;Negative;Jakarta
prmn_bogor;Ini Cara Ridwan Kamil Malam Tahun Baruan Bersama Ibu Cinta, Sampai ke Gang Sempit di Kiaracondong https://t.co/QYq9MHgoGP;Negative;Bogor, Jawa Barat
